"seller_id","seller_city","seller_state","total_orders","total_items_sold","total_revenue","total_freight","total_gross_revenue","avg_item_price","avg_review_score","total_reviews","positive_review_pct"
"11bfa66332777660bd0640ee84d47006","ribeirao preto","SP","76","6","4146.86","1710.76","5857.62","40.26","3.78","77","93.51"
"3c7c4a49ec3c6550809089c6a2ca9370","sao paulo","SP","141","3","4133.54","1832.61","5966.15","25.67","3.69","142","71.83"
"681fce914360217db47784ae28905a96","araucaria","PR","23","2","4127.33","444.47","4571.80","171.97","3.87","21","76.19"
"42b729f859728f5079499127a9c2ef37","sao paulo","SP","104","6","4118.86","1315.21","5434.07","31.20","4.35","103","106.80"
"e883aa812c37a7413226856f4579fe91","itapevi","SP","26","2","4097.10","457.36","4554.46","141.28","3.90","26","84.62"
"2a167ca73899c85001a837d8fb4962f6","sao paulo","SP","2","2","4097.00","100.62","4197.62","1365.67","4.33","2","150.00"
"382229d1e840115ffe3dbf5ff460e417","rio de janeiro","RJ","46","2","4096.96","869.66","4966.62","83.61","4.27","46","89.13"
"951e8cef368f09bb3f3d03c00ca4702c","ibitinga","SP","64","3","4092.29","1400.80","5493.09","57.64","4.12","61","86.89"
"99002261c568a84cce14d43fcffb43ea","cuiaba","MT","36","1","4088.00","1100.33","5188.33","113.56","3.72","36","61.11"
"b17b679f4f5ce2e03ce6968c62648246","ribeirao preto","SP","55","2","4084.75","1076.07","5160.82","71.66","3.61","55","63.64"
"2199e7fe213c16213bf5d6a7eadc9a5d","registro","SP","25","4","4078.29","569.49","4647.78","131.56","4.29","25","96.00"
"ec8879960bd2221d5c32f8e12f7da711","itatiba","SP","36","1","4062.40","818.98","4881.38","112.84","4.31","35","80.00"
"d5ba419e26d246a0719437cf37d9b46d","sao paulo","SP","34","2","4061.40","520.11","4581.51","116.04","3.82","33","69.70"
"f35b3c613c4f7b2275f4185d0a3c59ec","sao paulo","SP","9","1","4047.25","167.04","4214.29","449.69","4.56","9","88.89"
"a0415d9b25ede3c4b1e477e9916ffc03","nova iguacu","RJ","10","1","4044.10","203.88","4247.98","404.41","3.90","10","70.00"
"715bbd5ba4e6b74cb0d2f29eb45058b0","serra negra","SP","62","2","4043.30","1272.58","5315.88","63.18","4.47","62","91.94"
"e70053bf73d1b5863932e53a9fa47496","sao paulo","SP","7","1","4025.00","133.58","4158.58","575.00","4.29","7","85.71"
"d12c926d74ceff0a90a21184466ce161","sao paulo","SP","78","6","4017.66","1270.55","5288.21","39.78","4.09","79","97.47"
"55a5b51f93f2b70ea513f5a047b0262a","sao joao del rei","MG","39","2","4002.30","847.08","4849.38","97.62","4.49","39","89.74"
"cb41bfbcbda0aea354a834ab222f9a59","sao paulo","SP","12","1","4002.00","886.68","4888.68","333.50","3.33","12","66.67"
"6b333a05bf188ef3e1f1662a86bd9855","brasilia","DF","12","2","3990.91","563.97","4554.88","306.99","4.38","12","91.67"
"1b938a7ec6ac5061a66a3766e0e75f90","penapolis","SP","30","2","3987.60","910.23","4897.83","120.84","4.24","30","96.67"
"bede56095ba33c42038fb85f707b8a42","valinhos","SP","2","1","3973.90","210.87","4184.77","1986.95","4.50","2","100.00"
"50c9975695009e5e6473912e83a6d1da","claudio","MG","50","4","3964.40","2919.55","6883.95","58.30","3.99","49","100.00"
"bf3c6d2a28b2b5501e6c15448982dcc9","sao paulo","SP","35","4","3956.50","691.65","4648.15","92.01","4.42","35","105.71"
"3f995f07c49d0d55a99d5c54957f7d81","itapecerica da serra","SP","43","1","3955.70","671.50","4627.20","91.99","4.21","43","79.07"
"81f89e42267213cb94da7ddc301651da","presidente prudente","SP","46","2","3955.00","766.18","4721.18","76.06","3.54","46","78.26"
"d673a59aac7a70d8b01e6902bf090a11","ibitinga","SP","79","2","3936.84","1608.85","5545.69","46.32","3.98","80","80.00"
"fde0cc9ea29c8ccfc0a2c22256a58c71","curitiba","PR","35","1","3922.00","999.27","4921.27","112.06","4.49","35","88.57"
"232a6014e7b10cba61c6c2b2ea6bb4b0","cafelandia","SP","33","2","3919.87","1213.40","5133.27","108.89","4.09","32","87.50"
"7f152321c60a266edc53af1925ef96c1","criciuma","SC","20","2","3919.80","552.12","4471.92","195.99","3.80","20","65.00"
"602044f2c16190c2c6e45eb35c2e21cb","ibitinga","SP","50","2","3919.13","980.54","4899.67","65.32","2.93","51","50.98"
"79ed755314cfe6df0daef2c6cd3022cd","rio claro","SP","23","2","3907.50","459.16","4366.66","156.30","4.70","22","95.45"
"3361277dc30b7cccdb0c286b24219756","maringa","PR","29","7","3905.05","635.85","4540.90","92.98","4.21","29","113.79"
"f00e21b1e91a79653163b7fd8f293ff1","andradas","SP","31","1","3900.09","570.97","4471.06","125.81","4.10","30","73.33"
"271c58a1d139c45eaf3316107c6d3a3b","sao paulo","SP","29","1","3897.52","671.19","4568.71","134.40","4.07","29","68.97"
"6a0cbc8af2e8abd1bdfb777943d174c6","batatais","SP","35","1","3894.05","745.37","4639.42","111.26","4.06","34","76.47"
"14d7985702e72162bbf13b6beb74ab2b","santo andre","SP","37","2","3887.00","554.00","4441.00","102.29","4.34","37","83.78"
"02f5837340d7eb4f653d676c7256523a","curitiba","PR","30","1","3883.05","580.83","4463.88","129.44","4.83","30","96.67"
"8090490573c6c0aa343a7231ebcb8c86","sao paulo - sp","SP","26","1","3871.12","426.91","4298.03","148.89","4.19","26","76.92"
"42fa4ee7240e9b8eb4576358ec142ba7","caxias do sul","RS","22","1","3845.70","518.77","4364.47","174.80","4.81","21","100.00"
"7d76b645482be4a332374e8223836592","sao paulo","SP","176","2","3843.93","2587.61","6431.54","20.56","3.93","174","75.86"
"4559697a8f7e637227c2eeaed843baff","presidente prudente","SP","42","1","3835.80","819.08","4654.88","87.18","4.07","42","85.71"
"8ed8ea9a57c862f2c18c2fe41f601d56","blumenau","SC","19","1","3831.90","731.07","4562.97","201.68","4.47","19","94.74"
"13d058e4eeac2ce8217660b2f8a05812","osasco","SP","23","1","3829.77","926.11","4755.88","166.51","4.22","23","82.61"
"3f3486b61f45078d4f31ee5e43d8c5bb","sao paulo","SP","40","1","3829.73","896.84","4726.57","95.74","4.33","40","85.00"
"6860153b69cc696d5dcfe1cdaaafcf62","capivari","SP","74","4","3827.63","1490.60","5318.23","45.57","4.16","73","90.41"
"f0b47fbbc6dee9aafe415a6e33051b3f","maua","SP","68","6","3795.91","1336.28","5132.19","44.14","4.23","68","100.00"
"2e13c71026e1a39ba5cc1b86dcb679aa","sao paulo","SP","24","4","3793.00","517.21","4310.21","135.46","4.25","24","87.50"
"38874e327ce94d11390b96eb42d61928","itaquaquecetuba","SP","6","1","3779.94","378.49","4158.43","629.99","4.00","6","66.67"
"5d9dc90a686a8fddacffab6bab5653a3","santana de parnaiba","SP","12","1","3761.94","369.33","4131.27","313.50","4.17","12","75.00"
"f3da5b2ff499efb8d4a6d371d175d7dd","sao paulo","SP","79","4","3761.19","1139.74","4900.93","44.25","3.83","79","73.42"
"edf96ef93ed595084bbcbd9224bd2894","sao paulo","SP","25","2","3757.00","608.78","4365.78","134.18","3.79","25","76.00"
"822166ed1e47908f7cfb49946d03c726","tres rios","RJ","69","7","3752.31","1851.32","5603.63","34.11","3.94","69","110.14"
"2d2c62bef4c8ba0dd74e0e228e808539","ribeirao preto","SP","16","1","3749.00","481.48","4230.48","234.31","4.13","16","75.00"
"1d0997ff06b524ce9289ffd75114ecd3","recife","PE","3","1","3747.00","126.57","3873.57","1249.00","3.67","3","66.67"
"3c4e0452bff7a2a788179488d3d77032","colombo","PR","32","3","3746.40","606.12","4352.52","104.07","3.74","31","77.42"
"eb4df17aed01d918c65f0f8d650900c0","paulinia","SP","11","1","3739.87","185.59","3925.46","339.99","3.91","11","72.73"
"0509040ea3fe50071181bbc359eb7738","belo horizonte","MG","89","3","3737.95","1445.15","5183.10","38.14","4.50","87","96.55"
"77e4abfd739aed9c46480f90f81c0eb4","brasilia","DF","18","2","3736.99","355.22","4092.21","207.61","4.78","18","94.44"
"8f119a0aee85c0c8fc534629734e94fd","barueri","SP","77","2","3733.68","1092.77","4826.45","44.98","4.22","77","87.01"
"66dc1b1632bd6a3e508510c5b3492107","jau","SP","37","4","3721.39","727.87","4449.26","88.60","3.43","37","70.27"
"23a0ffca143a15b9b5bbdb7d552f626a","sao pedro","SP","23","2","3718.51","585.77","4304.28","154.94","3.96","23","73.91"
"520b493b57809f446cb0a233bb3e25c7","santos","SP","63","2","3713.90","1073.91","4787.81","50.19","4.38","64","98.44"
"ec80e49e69745ab6c14f984bf2149423","limeira","SP","12","1","3709.00","188.31","3897.31","309.08","4.00","11","72.73"
"99a54764c341d5dc80b4a8fac4eba3fb","sao paulo","SP","45","6","3708.76","1317.50","5026.26","55.35","3.47","44","86.36"
"a44fb5a447105f8469bdf16bf9159f25","porto alegre","RS","19","1","3706.10","586.61","4292.71","195.06","4.05","19","73.68"
"c0563dd588b775f2e37747ef6ad6c92c","santo andre","SP","28","2","3697.20","397.48","4094.68","132.04","4.36","28","85.71"
"38e679b9e0064cd94c6f035707344dae","londrina","PR","28","2","3694.51","723.59","4418.10","123.15","3.93","27","81.48"
"5f5b43b2bffa8656e4bc6efeb13cc649","sao paulo","SP","27","2","3677.20","555.45","4232.65","126.80","4.45","27","96.30"
"b1fecf4da1fa2689bccffa0121953643","campo grande","MS","19","2","3669.64","397.08","4066.72","183.48","4.95","19","105.26"
"2745f798279e0ed033addcc1474776d7","sao paulo","SP","32","2","3668.53","696.46","4364.99","114.64","3.97","31","67.74"
"c731d18cea9bf687ffee82a241c25b11","concordia","SC","24","3","3662.00","610.65","4272.65","140.85","3.96","23","82.61"
"df560393f3a51e74553ab94004ba5c87","loanda","PR","28","2","3661.18","606.15","4267.33","126.25","3.72","28","67.86"
"33ac3e28642ab8bda860a2f693000e78","cotia","SP","34","2","3661.03","490.09","4151.12","104.60","4.23","34","82.35"
"8b2492b7ff4468839593fafeed55bad9","sao goncalo","RJ","29","6","3660.08","676.18","4336.26","81.34","3.89","29","100.00"
"56642bcb79900e777d68e91915cb4267","sao paulo","SP","48","6","3657.64","814.15","4471.79","65.32","3.77","48","79.17"
"7f2617c58d5d06806987308b45654351","sao paulo","SP","22","2","3656.80","326.47","3983.27","158.99","3.87","22","72.73"
"5d3bb11474a06bdc23fb9e89f1164ee0","assis","SP","31","2","3654.60","524.22","4178.82","114.21","3.94","31","74.19"
"e49c26c3edfa46d227d5121a6b6e4d37","brejao","PE","35","2","3654.25","1175.46","4829.71","101.51","4.42","35","85.71"
"f97e2b0650c2068227e1d366140eb62f","santo antonio de posse","SP","16","4","3654.00","1011.98","4665.98","174.00","3.65","15","86.67"
"6bb0724edf0b62fb91ac404873a97241","cotia","SP","17","2","3653.00","763.52","4416.52","202.94","4.50","15","93.33"
"406822777a0b9eb5c50e442dd4cd3ec5","tatui","SP","45","2","3648.08","948.26","4596.34","77.62","4.33","44","84.09"
"ed4311e67debd72b8610a5347a743087","guarulhos","SP","25","2","3636.00","706.81","4342.81","139.85","4.48","24","95.83"
"1eade46fba20122dc4aefb379f8c636b","sao paulo","SP","58","5","3635.37","1038.34","4673.71","48.47","4.31","58","108.62"
"3d8fa2f5b647373c8620330c4e077a9f","sao paulo","SP","43","4","3624.72","827.70","4452.42","73.97","4.04","43","79.07"
"96804ea39d96eb908e7c3afdb671bb9e","ibia","MG","38","3","3610.70","755.06","4365.76","90.27","3.90","38","78.95"
"6750d71153f00fc58829af2a8ef1bcf1","rio bonito","RJ","6","1","3603.00","128.88","3731.88","514.71","4.29","7","85.71"
"21e83881401b92b49fb09a16d3852291","uberlandia","MG","14","2","3588.05","594.48","4182.53","239.20","4.33","14","92.86"
"3364a91ec4d56c98e44174de954b94f6","porto velho","RO","6","2","3579.94","273.91","3853.85","596.66","3.83","6","66.67"
"3c010235b7345c92f125d14ee232a76b","mandirituba","PR","15","1","3578.00","427.32","4005.32","238.53","4.67","15","93.33"
"f2336e113377dd21c744d9c4fc8293a9","sao paulo","SP","4","1","3563.00","199.08","3762.08","890.75","4.25","4","75.00"
"218f991754f360af9c2daa5e0b8e990c","sao paulo","SP","14","3","3554.32","265.22","3819.54","209.08","3.53","14","85.71"
"585175ec331ea177fa47199e39a6170a","montes claros","MG","1","1","3549.00","53.47","3602.47","3549.00","5.00","1","100.00"
"71039d19d4303bf9054d69e9a9236699","sao paulo","SP","35","3","3537.20","621.45","4158.65","93.08","3.68","35","71.43"
"276677b5d08786d5dce7c2149dcce48b","belo horizonte","MG","33","4","3522.00","798.64","4320.64","74.94","3.81","32","103.13"
"08cdbae123ff67ca4e36d9d641ce0119","uba","MG","4","3","3517.99","1158.06","4676.05","502.57","2.43","5","40.00"
"e7d5b006eb624f13074497221eb37807","santo andre","SP","28","14","3478.93","741.49","4220.42","55.22","3.11","28","96.43"
"244b04680fdbded0acf5aebd9c92b44a","jundiai","SP","3","1","3477.70","138.81","3616.51","1159.23","1.00","2","0.00"
"8ff38bc3969e67c36c48343a07090f66","sao paulo","SP","2","4","3472.00","387.56","3859.56","434.00","2.50","2","200.00"
"ed46f1eb4a638113deb2a1137b5f22e9","indaial","SC","4","1","3470.00","216.68","3686.68","867.50","4.00","4","75.00"
"bce6a5ecf98e99fd2a8868b15c51f04b","guarulhos","SP","14","2","3464.90","241.60","3706.50","230.99","4.13","14","85.71"
"994f04b3718c2bab35c2adfa8afecd2a","jaguariuna","SP","49","3","3445.70","775.51","4221.21","60.45","4.28","49","91.84"
"827f8f69dfa529c561901c4f2e0f332f","curitiba","PR","91","5","3438.29","1609.67","5047.96","32.75","4.25","90","90.00"
"1b8356dabde1d35e17cef975c3f82730","sao paulo","SP","56","2","3426.39","987.22","4413.61","56.17","4.08","56","80.36"
"c394e193cda3b4225ff2094d32184849","sao paulo","SP","3","10","3419.88","191.56","3611.44","284.99","4.67","3","366.67"
"4677a5437afda5fa7140b927b07be1cc","japira","PR","11","1","3415.70","420.00","3835.70","310.52","4.36","11","90.91"
"f4db9b37944bcb8873e6b456ee190bbf","itaquaquecetuba","SP","21","2","3409.78","500.16","3909.94","154.99","4.55","21","90.48"
"070d165398b553f3b4b851c216b8a358","sao paulo","SP","32","3","3393.16","1003.59","4396.75","87.00","3.50","31","74.19"
"cfd7ddab722b902f7ac5b5f3ba6d723d","contagem","MG","12","2","3385.03","673.08","4058.11","260.39","4.54","12","91.67"
"960945e1a9535cbc0cd6ddd35fbe7ae8","sao paulo","SP","28","2","3381.73","479.80","3861.53","116.61","4.66","28","96.43"
"2d50d6282f8aa2257819a77bfaa0efe0","ibitinga","SP","44","2","3353.48","798.04","4151.52","74.52","3.64","44","65.91"
"4da0e408c99d2fdc2126dc9fce518060","cornelio procopio","PR","44","4","3344.40","1049.73","4394.13","55.74","4.50","46","119.57"
"6b90f847357d8981edd79a1eb1bf0acb","guarulhos","SP","45","2","3337.98","745.04","4083.02","69.54","4.38","46","91.30"
"db4350fd57ae30082dec7acbaacc17f9","sao paulo","SP","137","3","3331.31","2090.33","5421.64","22.82","4.12","136","85.29"
"6481e96574816ead57975da2c0f6d80d","sorocaba","SP","32","4","3324.90","1015.96","4340.86","77.32","4.14","31","106.45"
"8c3b533c63cca56240f94f1e3a6b18ef","belo horizonte","MG","5","2","3312.16","989.61","4301.77","414.02","1.33","4","0.00"
"95f83f51203c626648c875dd41874c7f","borda da mata","MG","52","6","3287.36","1635.16","4922.52","48.34","3.18","53","64.15"
"a2b5b6105ea5942300631d2e76f4ffe0","osasco","SP","16","1","3286.69","722.65","4009.34","205.42","4.75","16","100.00"
"54c04bdb5ec46762f8f08c7e8f86ed4a","florianopolis","SC","18","2","3281.66","476.12","3757.78","172.72","4.32","18","94.44"
"5b51032eddd242adc84c38acab88f23d","borda da mata","MG","12","4","3280.00","268.95","3548.95","234.29","3.79","12","91.67"
"643214e62b870443ccbe55ab29a4dccf","sao paulo","SP","66","2","3270.13","929.65","4199.78","48.09","4.43","66","92.42"
"52562a9f449c3dc3d53f5f5b9ed74903","parnamirim","RN","14","1","3266.60","444.04","3710.64","233.33","4.79","14","100.00"
"aeb36d67f1414f234d42a29e27cf1f17","santo andre","SP","4","1","3263.80","284.30","3548.10","815.95","4.50","4","75.00"
"870d0118f7a9d85960f29ad89d5d989a","pocos de caldas","MG","45","4","3248.90","1337.77","4586.67","50.76","4.06","44","104.55"
"594f9aaa48e5bf431f011ddc5669b0d5","contagem","MG","37","2","3248.80","887.61","4136.41","85.49","4.58","37","97.30"
"a938325a4b357fd23a6a4d5bb126408e","nilopolis","RJ","24","2","3231.00","560.81","3791.81","129.24","3.88","24","83.33"
"c64a2aec32cc408a8a4c6d7c46017f91","imbe","RS","9","1","3221.50","406.67","3628.17","357.94","3.89","9","77.78"
"afa6714acee029b2dfdf357e5579cc03","descalvado","SP","16","2","3220.76","382.82","3603.58","189.46","4.06","16","81.25"
"4c18691b6037662be2df78a765d98ab5","sao paulo","SP","63","2","3195.52","1120.99","4316.51","47.69","3.84","63","74.60"
"bb7a14e229b1c95156719c3d9552eeee","rio de janeiro","RJ","11","1","3190.10","329.35","3519.45","290.01","4.18","11","81.82"
"d57e18d5f73c7ccb7f7339b61166898d","sao paulo","SP","61","2","3187.70","923.49","4111.19","50.60","4.44","61","90.16"
"e48b04bf1aa1ef711caebeb7aede6180","curitiba","PR","25","1","3187.10","645.63","3832.73","127.48","4.48","25","92.00"
"e89c4adbe7b1d0819dbb636e16461cf1","indaiatuba","SP","24","2","3181.30","454.85","3636.15","127.25","3.88","24","66.67"
"5c6d4016c2a288f074fa0848a2b653d2","sao paulo","SP","32","2","3159.00","514.17","3673.17","90.26","4.11","32","87.50"
"c8b3445d737de6befde0c88ede534a5e","sao paulo","SP","30","6","3149.04","651.75","3800.79","87.47","3.97","30","86.67"
"5bc24d989e71e93c33e50a7782431b0e","campo do meio","MG","17","1","3148.00","588.53","3736.53","185.18","4.35","17","88.24"
"f326006815956455b2859abd58fe7e39","fernandopolis","SP","9","15","3147.16","666.02","3813.18","104.91","4.70","9","333.33"
"3cfa1358a6caa965278721344c8d76f2","sao bernardo do campo","SP","5","1","3140.28","81.25","3221.53","628.06","4.80","5","100.00"
"b1ac6ea7895bc3dd6f0f6f4abbdd2821","canoas","RS","40","2","3139.00","825.33","3964.33","76.56","4.27","40","85.00"
"238fac594e170b59c6d228f5a4f4f1d9","dois corregos","SP","29","2","3126.00","1419.52","4545.52","104.20","3.97","28","71.43"
"430315b7bb4b6e4b3c978f9dfa9b0558","sao paulo","SP","20","2","3118.40","586.23","3704.63","148.50","4.00","19","78.95"
"3bdff180c7e1f6551a643b99c265a120","sao paulo","SP","59","2","3114.90","1046.96","4161.86","51.06","4.02","58","75.86"
"5b35136197710e16ac5e7b7c2bd4ea85","rio de janeiro","RJ","7","2","3104.20","246.09","3350.29","344.91","2.56","7","57.14"
"f61c63d13f7cd800549d5acdd390ae72","pilar do sul","SP","26","1","3072.30","429.39","3501.69","118.17","4.00","26","80.77"
"bd697db56ff8e7c9cd1abeb7f72029b2","sao paulo","SP","22","2","3069.78","345.42","3415.20","139.54","4.18","22","81.82"
"aae3bfea055532c57fb453ed3ec80b30","santo andre","SP","48","2","3057.92","799.25","3857.17","61.16","3.55","47","63.83"
"612a743d294c27884fb7b80d2b19ba35","curitiba","PR","2","2","3057.70","104.45","3162.15","1019.23","4.33","2","150.00"
"d9e8c084b68fe958861d8f2c21202e6b","sao paulo","SP","9","2","3050.00","181.86","3231.86","254.17","4.17","9","111.11"
"b8555308bfdb4ca1ed54325a58da9a97","sao bernardo do campo","SP","26","2","3047.20","582.83","3630.03","108.83","4.07","26","76.92"
"0ebd97a106433a45a4aebe57c1799778","contagem","MG","31","2","3046.80","614.88","3661.68","95.21","4.50","31","93.55"
"0c7533c71df861ec58ad7ff999ed0e8d","valinhos","SP","61","5","3043.20","888.34","3931.54","41.12","4.04","62","93.55"
"9646c3513289980f17226a2fc4720dbd","sao jose dos campos","SP","71","5","3039.30","1208.02","4247.32","38.97","4.26","71","90.14"
"d17f467e4bf608a510c20d82f4ba3b6b","caxias do sul","RS","12","1","3021.66","534.89","3556.55","251.81","4.00","12","83.33"
"4c8545742faaf58fafd5fd14d25d75cf","fernandopolis","SP","4","1","3020.00","196.31","3216.31","755.00","4.50","4","75.00"
"55f7a3319d80f7fdf078b8f03e6725fe","osasco","SP","22","1","3013.78","406.67","3420.45","136.99","3.77","22","68.18"
"f4aba7c0bca51484c30ab7bdc34bcdd1","sao paulo","SP","110","2","3009.79","1547.71","4557.50","25.72","3.90","108","75.00"
"49e7217cfe4e427191c378ec626d8737","formiga","MG","13","2","3002.70","375.61","3378.31","214.48","3.93","13","76.92"
"c9aafcd0621b2207c10e32c649cada4d","sao paulo","SP","44","6","2997.25","888.65","3885.90","57.64","4.02","44","97.73"
"5bc55dbe2f12b6af6d83ed46023e0dc8","coronel fabriciano","MG","17","3","2992.10","417.28","3409.38","142.48","2.33","17","23.53"
"cb3dd9ce66268c7a3ca7241ac70ab58c","sao paulo","SP","50","2","2991.73","906.59","3898.32","54.40","4.20","52","84.62"
"8cbac7e12637ed9cffa18c7875207478","jaragua do sul","SC","67","6","2990.98","1663.37","4654.35","36.48","4.15","67","88.06"
"974cf2cb8f4b7add98709c30df02fe10","araraquara","SP","33","1","2982.67","577.01","3559.68","90.38","4.06","33","75.76"
"2156f2671501a81034d7d07f217609d0","sp","SP","22","1","2981.50","452.39","3433.89","135.52","3.86","22","72.73"
"fce62094ffe6a4009188ec44e681dfdd","sao paulo","SP","4","5","2969.70","482.93","3452.63","269.97","3.18","4","150.00"
"432c37c9dfba871172ec162e20118b8c","brasilia","DF","46","4","2968.87","969.67","3938.54","52.09","4.18","46","102.17"
"b494891378bd8f4560abe576c52deacd","sao paulo","SP","20","2","2958.90","311.92","3270.82","134.50","4.64","20","100.00"
"e908c0f3646e8b60375734a350d95d71","sao paulo","SP","1","1","2951.00","58.53","3009.53","2951.00","4.00","1","100.00"
"dd58ee93286b0821565574c570e9e1dc","curitiba","PR","2","1","2948.00","75.31","3023.31","1474.00","5.00","2","100.00"
"1996942dc085d7773ba77a529b163cd0","pradopolis","SP","10","2","2943.51","239.92","3183.43","294.35","3.90","10","80.00"
"60562ab00b8054280520d390c8c0045c","sao paulo","SP","17","1","2943.00","304.09","3247.09","173.12","4.76","17","100.00"
"cb5df0dcb9e280b1780e9d589889f2c7","bady bassitt","SP","16","2","2934.72","754.49","3689.21","154.46","2.56","15","46.67"
"be9a160a9011f627c3e121d076c1ec7b","jaragua do sul","SC","7","1","2934.00","248.52","3182.52","419.14","3.57","7","57.14"
"f44b6f775a2b390380e0e30b5c9d3eee","sao paulo","SP","10","2","2930.00","258.24","3188.24","293.00","4.90","10","100.00"
"606ce7768feac12c5e8bd58db8b08f0f","campinas","SP","5","1","2916.60","102.26","3018.86","583.32","4.80","5","100.00"
"e5f9e61ceb5f523cc966e0f34095032f","brusque","SC","4","1","2908.00","149.17","3057.17","581.60","4.20","5","80.00"
"a6fe7de3d16f6149ffe280349a8535a0","franca","SP","51","2","2904.80","742.62","3647.42","55.86","4.00","50","76.00"
"b1204cfda1d4948679db3cfc0d3cb95c","guarulhos","SP","7","5","2903.70","174.45","3078.15","263.97","3.27","7","71.43"
"20d83f3ef0e6925fd74bfd59170babf7","sao paulo","SP","40","6","2903.60","653.61","3557.21","53.77","4.35","40","117.50"
"d3dcf0604eabf0224fbd5948b5e02f69","sao paulo","SP","9","1","2902.30","165.11","3067.41","322.48","3.89","9","66.67"
"4305fe92735c8a43d154ff6dd2b8d927","coronel fabriciano","MG","19","2","2885.90","428.35","3314.25","137.42","3.90","19","68.42"
"1771297ac436903d1dd6b0e9279aa505","guarulhos","SP","28","4","2881.27","585.16","3466.43","80.04","4.63","27","118.52"
"1987cd4be10fe09ee50454f9c354d1c6","ouro fino","MG","14","2","2877.70","257.53","3135.23","179.86","4.25","14","85.71"
"244c2f1bff6afe1f2eaf9bfe9b2aed38","mogi das cruzes","SP","23","3","2877.00","1389.84","4266.84","95.90","3.70","25","80.00"
"b335c59ab742f751a85db9c411a86739","araguari","MG","33","2","2873.34","607.38","3480.72","82.10","3.69","33","66.67"
